sourceNodeId,relationshipType,target_targetNode_gt_median
45189,CITES,1
45189,CITES,1
45189,CITES,1
45189,CITES,1
45189,CITES,0
45189,CITES,1
45212,CITES,1
45212,CITES,1
45533,CITES,1
45533,CITES,1
45533,CITES,1
45533,CITES,1
45533,CITES,0
45533,CITES,0
45603,CITES,1
45603,CITES,1
45605,CITES,0
45605,CITES,0
45605,CITES,1
45605,CITES,1
45605,CITES,1
45605,CITES,1
45605,CITES,1
45605,CITES,1
45605,CITES,1
46079,CITES,1
46079,CITES,0
46452,CITES,1
46452,CITES,1
46468,CITES,0
46470,CITES,1
46491,CITES,1
46491,CITES,1
46491,CITES,1
46491,CITES,1
46491,CITES,1
46491,CITES,1
46491,CITES,1
46491,CITES,1
46491,CITES,0
46491,CITES,1
46491,CITES,0
46491,CITES,0
46500,CITES,0
46501,CITES,1
46501,CITES,0
46547,CITES,1
46547,CITES,1
46547,CITES,0
46547,CITES,1
46887,CITES,1
46887,CITES,1
46887,CITES,1
46887,CITES,0
46887,CITES,0
47570,CITES,1
47682,CITES,1
47682,CITES,0
47682,CITES,0
47839,CITES,1
48550,CITES,1
48550,CITES,1
48555,CITES,1
48555,CITES,0
48764,CITES,1
48764,CITES,1
48766,CITES,1
48766,CITES,1
48768,CITES,1
48781,CITES,1
48781,CITES,1
48781,CITES,1
48781,CITES,1
49482,CITES,1
49482,CITES,1
49482,CITES,1
49482,CITES,0
49660,CITES,0
49660,CITES,0
49720,CITES,0
49753,CITES,0
49811,CITES,0
49811,CITES,1
49843,CITES,1
49843,CITES,0
49843,CITES,0
49844,CITES,1
49847,CITES,0
50336,CITES,0
50336,CITES,0
50336,CITES,1
50336,CITES,0
50336,CITES,1
50337,CITES,0
50337,CITES,1
50337,CITES,1
50354,CITES,1
50354,CITES,0
50354,CITES,1
50381,CITES,0
50807,CITES,1
50838,CITES,1
50838,CITES,0
50980,CITES,0
51045,CITES,1
51049,CITES,1
51049,CITES,1
51049,CITES,1
51049,CITES,0
51049,CITES,0
51052,CITES,1
51052,CITES,0
51180,CITES,1
51180,CITES,0
51180,CITES,0
51180,CITES,0
51866,CITES,1
51866,CITES,0
51866,CITES,0
51866,CITES,0
51879,CITES,1
51879,CITES,0
51879,CITES,0
51879,CITES,0
51909,CITES,1
51909,CITES,1
51909,CITES,1
51934,CITES,0
52000,CITES,1
52000,CITES,0
52003,CITES,1
52003,CITES,1
52003,CITES,0
52007,CITES,1
52515,CITES,1
52515,CITES,0
52515,CITES,1
52784,CITES,1
52835,CITES,1
52847,CITES,1
52847,CITES,1
53942,CITES,1
53942,CITES,0
54129,CITES,1
54129,CITES,1
54129,CITES,1
54129,CITES,1
54129,CITES,1
54129,CITES,1
54129,CITES,0
54129,CITES,0
54129,CITES,1
54129,CITES,1
54129,CITES,1
54129,CITES,1
54129,CITES,1
54129,CITES,1
54131,CITES,1
54131,CITES,1
54131,CITES,1
54131,CITES,1
54131,CITES,1
54131,CITES,1
54131,CITES,1
54131,CITES,1
54131,CITES,1
54131,CITES,0
54131,CITES,0
54132,CITES,1
54132,CITES,1
54132,CITES,1
54132,CITES,1
54132,CITES,1
54132,CITES,1
54132,CITES,0
54132,CITES,0
54550,CITES,0
54844,CITES,1
55403,CITES,1
55770,CITES,1
55770,CITES,1
55770,CITES,1
55801,CITES,1
55968,CITES,1
56112,CITES,1
56112,CITES,1
56112,CITES,1
56112,CITES,0
56112,CITES,0
56112,CITES,0
56112,CITES,0
56115,CITES,1
56115,CITES,1
56115,CITES,1
56115,CITES,1
56115,CITES,1
56115,CITES,0
56115,CITES,0
56115,CITES,0
56115,CITES,0
56115,CITES,0
56119,CITES,1
56119,CITES,1
56119,CITES,1
56119,CITES,0
56167,CITES,1
56167,CITES,1
56167,CITES,1
56167,CITES,1
56167,CITES,1
56708,CITES,0
56708,CITES,1
56708,CITES,0
56709,CITES,1
56709,CITES,0
56709,CITES,0
56709,CITES,1
56709,CITES,1
57119,CITES,1
57119,CITES,1
57119,CITES,1
57119,CITES,1
57119,CITES,0
57119,CITES,1
57119,CITES,1
57119,CITES,1
57119,CITES,1
57119,CITES,1
57119,CITES,1
57764,CITES,1
57773,CITES,1
57773,CITES,1
57922,CITES,1
57922,CITES,0
57932,CITES,0
57948,CITES,1
57948,CITES,1
57948,CITES,0
58268,CITES,0
58268,CITES,1
58268,CITES,1
58436,CITES,1
58436,CITES,0
58453,CITES,0
58454,CITES,1
58454,CITES,0
58540,CITES,1
58552,CITES,1
58552,CITES,1
58758,CITES,1
58758,CITES,1
58758,CITES,0
58758,CITES,0
58758,CITES,1
58758,CITES,0
59045,CITES,1
59626,CITES,1
59626,CITES,1
59626,CITES,1
59626,CITES,1
59626,CITES,0
59715,CITES,0
59772,CITES,0
59798,CITES,1
59798,CITES,1
59798,CITES,1
59798,CITES,1
59798,CITES,0
59798,CITES,0
59798,CITES,0
59798,CITES,0
60159,CITES,1
60159,CITES,0
60169,CITES,1
60170,CITES,1
60682,CITES,0
61069,CITES,1
61069,CITES,1
61069,CITES,1
61069,CITES,0
61069,CITES,1
61073,CITES,1
61312,CITES,1
61417,CITES,1
61417,CITES,1
61417,CITES,0
62274,CITES,0
62274,CITES,0
62274,CITES,0
62329,CITES,1
62329,CITES,1
62329,CITES,1
62329,CITES,1
62329,CITES,1
62347,CITES,0
62389,CITES,1
62417,CITES,1
62417,CITES,0
62607,CITES,1
62634,CITES,1
62676,CITES,0
62676,CITES,1
62718,CITES,1
63486,CITES,1
63486,CITES,0
63486,CITES,0
63549,CITES,1
63812,CITES,1
63812,CITES,1
63812,CITES,1
63835,CITES,1
63835,CITES,0
63915,CITES,1
63915,CITES,0
63915,CITES,0
63915,CITES,0
63931,CITES,1
63931,CITES,1
63931,CITES,1
63931,CITES,0
63931,CITES,0
64271,CITES,1
64271,CITES,0
64271,CITES,0
64271,CITES,0
64271,CITES,0
64319,CITES,1
64319,CITES,1
64484,CITES,1
64519,CITES,1
64519,CITES,0
64519,CITES,0
65057,CITES,1
65057,CITES,1
65057,CITES,1
65057,CITES,0
65074,CITES,1
65074,CITES,1
65074,CITES,1
65074,CITES,1
65074,CITES,1
65074,CITES,0
65074,CITES,0
65074,CITES,1
65074,CITES,0
65074,CITES,0
65212,CITES,1
65212,CITES,1
65212,CITES,0
65650,CITES,1
65650,CITES,1
65650,CITES,1
65650,CITES,0
65653,CITES,1
65653,CITES,1
66556,CITES,1
66556,CITES,1
66556,CITES,0
66556,CITES,1
66556,CITES,0
66563,CITES,1
66563,CITES,0
66564,CITES,1
66564,CITES,1
66564,CITES,1
66564,CITES,0
66594,CITES,0
66596,CITES,1
66596,CITES,0
66751,CITES,1
66751,CITES,1
66751,CITES,1
66751,CITES,1
66751,CITES,1
66782,CITES,1
66782,CITES,0
66794,CITES,1
66794,CITES,1
66794,CITES,1
66805,CITES,1
66805,CITES,0
66809,CITES,0
66982,CITES,0
66986,CITES,0
66990,CITES,1
66990,CITES,1
66990,CITES,1
66990,CITES,1
66990,CITES,0
67245,CITES,0
67245,CITES,0
67246,CITES,0
67292,CITES,1
67415,CITES,1
67415,CITES,1
67415,CITES,0
67415,CITES,0
67415,CITES,1
67415,CITES,0
67415,CITES,0
67584,CITES,1
67584,CITES,1
67584,CITES,1
67633,CITES,1
67633,CITES,0
68115,CITES,0
68224,CITES,1
68224,CITES,1
68224,CITES,1
68224,CITES,1
69198,CITES,1
69198,CITES,1
69198,CITES,0
69284,CITES,1
69284,CITES,0
69296,CITES,1
69392,CITES,1
70281,CITES,1
70281,CITES,1
70442,CITES,1
70442,CITES,0
70444,CITES,1
70444,CITES,1
70444,CITES,1
70444,CITES,0
70444,CITES,0
70520,CITES,0
70520,CITES,0
70970,CITES,1
70970,CITES,1
70970,CITES,1
71336,CITES,1
71736,CITES,1
71736,CITES,1
71904,CITES,1
71904,CITES,0
72056,CITES,1
72101,CITES,1
72406,CITES,1
72805,CITES,1
72908,CITES,1
72908,CITES,0
72908,CITES,0
72908,CITES,1
73119,CITES,0
73119,CITES,0
73146,CITES,1
73146,CITES,1
73146,CITES,0
73146,CITES,0
73162,CITES,1
73162,CITES,1
73162,CITES,1
73162,CITES,1
73162,CITES,1
73162,CITES,1
73162,CITES,1
73162,CITES,1
73162,CITES,1
73162,CITES,1
73323,CITES,1
73323,CITES,0
73327,CITES,1
73327,CITES,1
73327,CITES,1
73327,CITES,1
73327,CITES,1
73712,CITES,1
73712,CITES,0
73972,CITES,0
74427,CITES,1
74427,CITES,1
74427,CITES,0
74427,CITES,0
74427,CITES,1
74427,CITES,0
74698,CITES,1
74698,CITES,0
74700,CITES,1
74700,CITES,0
74749,CITES,0
74749,CITES,1
74749,CITES,0
74821,CITES,1
74821,CITES,1
74821,CITES,1
74920,CITES,1
74921,CITES,1
74937,CITES,1
74937,CITES,0
74937,CITES,0
74975,CITES,1
74975,CITES,1
74975,CITES,0
74975,CITES,0
74975,CITES,0
75121,CITES,1
75121,CITES,1
75121,CITES,0
75121,CITES,1
75318,CITES,1
75318,CITES,1
75318,CITES,1
75674,CITES,1
75674,CITES,1
75693,CITES,1
75694,CITES,1
75695,CITES,1
75695,CITES,1
75695,CITES,1
75695,CITES,1
75969,CITES,1
75969,CITES,1
75969,CITES,1
75969,CITES,1
75969,CITES,1
75969,CITES,1
75972,CITES,1
75972,CITES,1
75972,CITES,1
75983,CITES,1
75983,CITES,1
77108,CITES,1
77108,CITES,0
77438,CITES,1
77438,CITES,1
77438,CITES,1
77438,CITES,1
77438,CITES,1
77438,CITES,1
77438,CITES,0
77438,CITES,1
77438,CITES,1
77515,CITES,0
77758,CITES,1
77758,CITES,1
77758,CITES,1
77758,CITES,0
77758,CITES,1
77758,CITES,1
77758,CITES,0
77758,CITES,1
77758,CITES,0
77826,CITES,0
77826,CITES,1
77829,CITES,0
77829,CITES,1
78508,CITES,1
78511,CITES,1
78511,CITES,1
78511,CITES,0
78552,CITES,0
78552,CITES,0
78552,CITES,0
78552,CITES,0
78555,CITES,1
78555,CITES,0
78555,CITES,0
78557,CITES,1
78557,CITES,0
78557,CITES,0
78557,CITES,0
78557,CITES,0
78994,CITES,1
78994,CITES,1
79809,CITES,1
79809,CITES,1
79809,CITES,0
79809,CITES,1
79809,CITES,0
79809,CITES,1
79809,CITES,0
79809,CITES,0
79817,CITES,1
80491,CITES,1
80491,CITES,0
80491,CITES,0
80515,CITES,1
80515,CITES,1
80656,CITES,0
80656,CITES,0
80656,CITES,0
81350,CITES,1
81350,CITES,1
81714,CITES,0
82090,CITES,0
82098,CITES,0
82664,CITES,1
82664,CITES,0
82666,CITES,1
82666,CITES,1
82666,CITES,0
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,0
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,1
82920,CITES,0
82920,CITES,0
82920,CITES,0
82920,CITES,1
83449,CITES,1
83449,CITES,0
83449,CITES,0
83461,CITES,1
83725,CITES,0
83725,CITES,0
83725,CITES,0
83725,CITES,0
83725,CITES,0
83746,CITES,1
83826,CITES,1
83847,CITES,1
83847,CITES,1
83847,CITES,1
83847,CITES,0
84020,CITES,1
84020,CITES,1
84021,CITES,1
84021,CITES,1
84021,CITES,0
84021,CITES,1
84021,CITES,1
84021,CITES,1
84021,CITES,1
85299,CITES,0
85299,CITES,1
85299,CITES,1
85324,CITES,1
85324,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,1
85352,CITES,0
85352,CITES,1
85449,CITES,1
85449,CITES,1
85452,CITES,1
85452,CITES,1
85688,CITES,0
85688,CITES,0
85688,CITES,0
85688,CITES,0
85688,CITES,1
86258,CITES,1
86359,CITES,1
86359,CITES,1
86359,CITES,1
86359,CITES,0
86923,CITES,1
86923,CITES,0
87363,CITES,1
87417,CITES,1
87417,CITES,1
87417,CITES,1
87417,CITES,1
87417,CITES,1
87482,CITES,0
87915,CITES,1
87915,CITES,1
87915,CITES,1
87915,CITES,0
89308,CITES,1
89308,CITES,1
89335,CITES,0
89416,CITES,1
89416,CITES,1
89416,CITES,1
89416,CITES,0
89416,CITES,0
89547,CITES,1
89547,CITES,1
89547,CITES,1
89547,CITES,1
89547,CITES,1
89547,CITES,0
89547,CITES,0
89547,CITES,0
89547,CITES,0
89547,CITES,0
89547,CITES,0
89547,CITES,1
90470,CITES,1
90470,CITES,1
90655,CITES,1
90655,CITES,0
90888,CITES,1
90888,CITES,0
90888,CITES,1
91038,CITES,0
91581,CITES,0
91581,CITES,1
91852,CITES,0
91853,CITES,1
91853,CITES,1
91853,CITES,1
91853,CITES,0
91975,CITES,1
92065,CITES,1
92589,CITES,1
92589,CITES,1
92589,CITES,0
93273,CITES,1
93273,CITES,1
93318,CITES,1
93555,CITES,1
93555,CITES,1
93555,CITES,1
93555,CITES,1
93555,CITES,1
93755,CITES,1
93923,CITES,0
94229,CITES,1
94229,CITES,1
94416,CITES,1
94639,CITES,1
94639,CITES,1
94639,CITES,1
94639,CITES,1
94639,CITES,1
94639,CITES,0
94641,CITES,1
94641,CITES,1
94641,CITES,1
94641,CITES,1
94641,CITES,1
94641,CITES,0
95188,CITES,1
95188,CITES,1
95198,CITES,1
95225,CITES,0
95586,CITES,0
95588,CITES,0
95594,CITES,1
95594,CITES,0
95594,CITES,0
95597,CITES,0
95642,CITES,1
95642,CITES,0
95642,CITES,1
95718,CITES,0
95719,CITES,0
96847,CITES,1
96851,CITES,1
96851,CITES,0
97377,CITES,1
97377,CITES,0
97377,CITES,0
97390,CITES,1
97390,CITES,1
97390,CITES,1
97390,CITES,0
97390,CITES,1
97645,CITES,0
97645,CITES,1
98693,CITES,1
98693,CITES,1
98698,CITES,0
99023,CITES,1
99023,CITES,1
99023,CITES,1
99030,CITES,1
100197,CITES,1
100197,CITES,1
100197,CITES,1
100701,CITES,1
100935,CITES,1
100935,CITES,1
100961,CITES,0
101143,CITES,1
101143,CITES,1
101261,CITES,1
101263,CITES,1
101263,CITES,1
101263,CITES,0
101660,CITES,1
101662,CITES,1
101811,CITES,1
101811,CITES,1
101811,CITES,1
101811,CITES,0
102061,CITES,1
102879,CITES,0
102884,CITES,0
102938,CITES,1
102939,CITES,1
102939,CITES,1
103430,CITES,1
103430,CITES,0
103482,CITES,1
103482,CITES,1
103482,CITES,1
103482,CITES,0
103482,CITES,0
103515,CITES,1
103515,CITES,1
103515,CITES,1
103515,CITES,1
103515,CITES,1
103515,CITES,1
103515,CITES,1
103515,CITES,0
103515,CITES,1
103528,CITES,1
103528,CITES,1
103529,CITES,1
103531,CITES,1
103531,CITES,1
103537,CITES,1
103543,CITES,1
103543,CITES,1
105856,CITES,1
105856,CITES,1
105856,CITES,1
105865,CITES,1
105865,CITES,1
105899,CITES,1
106590,CITES,1
106590,CITES,1
107177,CITES,1
107251,CITES,1
107251,CITES,1
107569,CITES,1
107569,CITES,1
108047,CITES,1
108047,CITES,1
108047,CITES,1
108047,CITES,1
108047,CITES,0
108047,CITES,1
108047,CITES,1
108047,CITES,1
108047,CITES,1
108962,CITES,1
108962,CITES,1
108962,CITES,1
108962,CITES,1
108963,CITES,1
108963,CITES,1
108974,CITES,1
108974,CITES,1
108974,CITES,1
108974,CITES,1
108974,CITES,0
108983,CITES,1
108983,CITES,1
108983,CITES,1
108983,CITES,1
109323,CITES,1
110041,CITES,1
110041,CITES,1
110162,CITES,1
110162,CITES,1
110163,CITES,1
110163,CITES,1
111676,CITES,0
111770,CITES,1
111866,CITES,1
112099,CITES,1
112378,CITES,1
112378,CITES,1
112378,CITES,1
112378,CITES,1
112378,CITES,1
112787,CITES,1
114189,CITES,0
114308,CITES,0
114966,CITES,1
115188,CITES,1
116021,CITES,0
116081,CITES,1
116081,CITES,1
116084,CITES,1
116084,CITES,1
116084,CITES,1
116084,CITES,0
116512,CITES,1
116528,CITES,1
116528,CITES,0
116528,CITES,0
116545,CITES,1
116545,CITES,1
116545,CITES,1
116545,CITES,1
116545,CITES,1
116545,CITES,1
116552,CITES,1
116552,CITES,1
116553,CITES,1
116790,CITES,1
117315,CITES,0
117316,CITES,1
117328,CITES,1
117328,CITES,0
117328,CITES,0
117328,CITES,0
118259,CITES,1
118259,CITES,1
118260,CITES,1
118424,CITES,1
118435,CITES,1
118559,CITES,1
118559,CITES,1
118873,CITES,1
118873,CITES,1
118873,CITES,1
119686,CITES,1
119686,CITES,1
119712,CITES,1
119761,CITES,1
119761,CITES,1
120084,CITES,1
120817,CITES,1
120817,CITES,1
121792,CITES,1
123556,CITES,1
123556,CITES,0
123556,CITES,0
123825,CITES,1
123825,CITES,1
123825,CITES,1
123825,CITES,0
123825,CITES,0
123825,CITES,1
123825,CITES,1
123825,CITES,1
124064,CITES,0
124064,CITES,0
124064,CITES,0
124224,CITES,1
124224,CITES,0
124296,CITES,0
124734,CITES,1
124734,CITES,0
124828,CITES,1
124952,CITES,1
124952,CITES,1
124952,CITES,1
124952,CITES,1
124952,CITES,1
126793,CITES,1
126793,CITES,0
126867,CITES,1
126868,CITES,1
126868,CITES,1
126909,CITES,1
126912,CITES,1
126912,CITES,0
126920,CITES,1
126920,CITES,1
126920,CITES,1
126926,CITES,1
126926,CITES,1
126927,CITES,1
126927,CITES,1
126927,CITES,1
126927,CITES,1
126927,CITES,1
127033,CITES,1
127033,CITES,1
127033,CITES,1
127940,CITES,1
127940,CITES,1
128203,CITES,1
128383,CITES,1
128540,CITES,1
129042,CITES,1
129042,CITES,1
129042,CITES,1
129045,CITES,1
129045,CITES,1
129287,CITES,1
131042,CITES,0
131117,CITES,1
131117,CITES,1
131122,CITES,1
131315,CITES,1
131317,CITES,1
131318,CITES,1
132806,CITES,0
132806,CITES,0
132806,CITES,1
132821,CITES,1
133550,CITES,1
133550,CITES,1
133550,CITES,1
133553,CITES,1
133553,CITES,1
133563,CITES,1
133563,CITES,1
133563,CITES,1
133566,CITES,1
133567,CITES,1
133567,CITES,1
133615,CITES,1
133615,CITES,1
133615,CITES,0
133628,CITES,1
134060,CITES,1
134128,CITES,1
134128,CITES,1
134128,CITES,1
134199,CITES,1
134199,CITES,1
134199,CITES,1
134219,CITES,1
134219,CITES,1
134219,CITES,1
134219,CITES,0
134307,CITES,1
134314,CITES,1
134314,CITES,1
134315,CITES,0
134316,CITES,1
134316,CITES,1
134320,CITES,0
135130,CITES,1
135130,CITES,1
135130,CITES,1
135464,CITES,1
135464,CITES,1
135464,CITES,1
135464,CITES,1
135464,CITES,0
135765,CITES,0
135766,CITES,1
135766,CITES,1
135766,CITES,0
135798,CITES,1
136665,CITES,0
136766,CITES,1
136767,CITES,1
136767,CITES,1
136768,CITES,1
137130,CITES,0
137130,CITES,0
137359,CITES,1
137359,CITES,1
137359,CITES,1
137359,CITES,1
137380,CITES,1
137380,CITES,0
137380,CITES,0
137790,CITES,0
137790,CITES,1
137790,CITES,1
137790,CITES,0
137790,CITES,0
137849,CITES,1
137849,CITES,0
137868,CITES,1
137868,CITES,1
137868,CITES,1
137868,CITES,1
137868,CITES,1
137868,CITES,0
137956,CITES,0
139738,CITES,1
139865,CITES,1
139865,CITES,1
140005,CITES,0
141160,CITES,1
141160,CITES,1
141160,CITES,1
141160,CITES,1
141171,CITES,1
141324,CITES,1
141324,CITES,1
141342,CITES,1
141342,CITES,0
141342,CITES,0
141342,CITES,1
141342,CITES,1
141342,CITES,0
141342,CITES,0
141347,CITES,1
141596,CITES,0
141868,CITES,1
142268,CITES,1
142268,CITES,1
142268,CITES,1
143323,CITES,1
143323,CITES,1
143323,CITES,1
143323,CITES,0
143323,CITES,0
143476,CITES,1
143676,CITES,1
143801,CITES,1
144212,CITES,1
144330,CITES,0
144408,CITES,1
144408,CITES,0
144679,CITES,1
144701,CITES,1
144701,CITES,1
144701,CITES,1
144701,CITES,1
144701,CITES,0
144701,CITES,1
145134,CITES,1
145134,CITES,1
145176,CITES,1
145176,CITES,1
145176,CITES,0
145215,CITES,1
145215,CITES,1
145215,CITES,1
145315,CITES,1
145315,CITES,1
145384,CITES,1
145384,CITES,0
145384,CITES,0
147870,CITES,1
147870,CITES,1
147870,CITES,1
148170,CITES,1
148170,CITES,1
148341,CITES,1
148341,CITES,1
149139,CITES,1
149669,CITES,1
151430,CITES,1
151708,CITES,1
152226,CITES,1
152227,CITES,1
152227,CITES,1
152227,CITES,1
152483,CITES,1
152483,CITES,1
152731,CITES,1
152731,CITES,0
153063,CITES,1
153063,CITES,1
153063,CITES,1
153063,CITES,1
153063,CITES,1
153063,CITES,1
153063,CITES,1
153063,CITES,1
153063,CITES,1
153598,CITES,1
154023,CITES,1
154023,CITES,1
154023,CITES,1
154047,CITES,1
154047,CITES,1
154047,CITES,1
154982,CITES,1
154982,CITES,1
154982,CITES,1
154982,CITES,1
154982,CITES,1
154982,CITES,1
155158,CITES,1
155158,CITES,0
155736,CITES,1
155738,CITES,1
155738,CITES,1
156794,CITES,1
156977,CITES,1
156977,CITES,1
156977,CITES,1
156977,CITES,1
157401,CITES,1
157761,CITES,1
157805,CITES,0
158172,CITES,1
158614,CITES,0
158812,CITES,1
159084,CITES,1
159084,CITES,1
159084,CITES,1
159085,CITES,1
159085,CITES,1
159897,CITES,1
159897,CITES,1
160732,CITES,1
160732,CITES,0
161221,CITES,1
162075,CITES,1
162075,CITES,1
162075,CITES,1
162080,CITES,1
162080,CITES,1
162080,CITES,1
162080,CITES,1
162664,CITES,1
162664,CITES,0
162664,CITES,1
162664,CITES,1
162664,CITES,1
163235,CITES,1
164885,CITES,1
166420,CITES,1
166825,CITES,1
166825,CITES,1
166989,CITES,1
166989,CITES,1
166989,CITES,0
167670,CITES,1
168332,CITES,0
169279,CITES,1
169279,CITES,1
169280,CITES,1
169280,CITES,1
170798,CITES,1
171954,CITES,1
171954,CITES,1
171954,CITES,1
171954,CITES,1
173863,CITES,1
174418,CITES,1
174418,CITES,1
174425,CITES,1
174425,CITES,1
175256,CITES,1
175256,CITES,1
175256,CITES,1
175291,CITES,0
175548,CITES,1
175548,CITES,1
175548,CITES,1
175548,CITES,1
175909,CITES,1
175909,CITES,1
175909,CITES,1
177115,CITES,0
177993,CITES,1
177998,CITES,1
177998,CITES,1
178209,CITES,1
178209,CITES,1
178209,CITES,1
178209,CITES,1
178209,CITES,0
178718,CITES,1
178718,CITES,0
178727,CITES,1
179180,CITES,1
179180,CITES,1
179180,CITES,1
179702,CITES,1
179702,CITES,1
179702,CITES,1
179702,CITES,1
179706,CITES,1
180187,CITES,1
180301,CITES,1
180373,CITES,1
180399,CITES,1
180399,CITES,1
182093,CITES,1
182094,CITES,1
182094,CITES,1
182094,CITES,1
184157,CITES,0
184918,CITES,1
184918,CITES,1
187260,CITES,1
187354,CITES,1
187354,CITES,1
187354,CITES,1
188318,CITES,1
188471,CITES,1
189566,CITES,1
189566,CITES,1
189566,CITES,1
189566,CITES,0
189566,CITES,0
189571,CITES,1
189571,CITES,1
189571,CITES,1
189571,CITES,1
189572,CITES,1
189574,CITES,1
189620,CITES,1
189620,CITES,1
189623,CITES,1
189655,CITES,1
189655,CITES,1
189655,CITES,1
189708,CITES,1
189721,CITES,1
189774,CITES,1
189774,CITES,1
189856,CITES,1
189856,CITES,1
189856,CITES,1
189856,CITES,1
190698,CITES,1
190698,CITES,1
190698,CITES,1
190706,CITES,1
190706,CITES,1
191222,CITES,1
191222,CITES,1
192850,CITES,1
192870,CITES,1
192870,CITES,1
193347,CITES,1
193347,CITES,1
193347,CITES,1
193347,CITES,1
193352,CITES,1
193352,CITES,1
193352,CITES,1
193352,CITES,1
193352,CITES,1
193354,CITES,1
193742,CITES,1
193742,CITES,0
193918,CITES,1
193931,CITES,1
193931,CITES,1
193932,CITES,1
194223,CITES,1
194223,CITES,1
194609,CITES,1
194609,CITES,1
194609,CITES,1
194609,CITES,1
194609,CITES,1
194609,CITES,0
194609,CITES,1
194617,CITES,1
194617,CITES,1
194617,CITES,1
194617,CITES,0
194645,CITES,1
195150,CITES,1
195361,CITES,1
195792,CITES,1
195792,CITES,0
195792,CITES,1
195792,CITES,1
195792,CITES,1
197054,CITES,1
197452,CITES,1
197452,CITES,0
198443,CITES,1
198653,CITES,1
198653,CITES,1
198653,CITES,1
198653,CITES,0
198653,CITES,0
198866,CITES,1
198866,CITES,0
199571,CITES,0
200630,CITES,1
202520,CITES,1
202520,CITES,1
202522,CITES,1
202639,CITES,1
202639,CITES,1
202639,CITES,1
202639,CITES,1
202639,CITES,1
202639,CITES,1
202639,CITES,0
202639,CITES,1
202639,CITES,1
203646,CITES,1
205192,CITES,1
205192,CITES,1
205192,CITES,1
205196,CITES,1
205196,CITES,1
205196,CITES,1
205196,CITES,1
205196,CITES,1
205196,CITES,1
205196,CITES,1
205196,CITES,1
206371,CITES,0
206524,CITES,0
208345,CITES,1
208345,CITES,0
210309,CITES,1
210871,CITES,1
210871,CITES,1
210871,CITES,1
210871,CITES,1
210871,CITES,1
210871,CITES,0
210871,CITES,0
210871,CITES,1
210871,CITES,1
210871,CITES,1
210871,CITES,0
210871,CITES,0
210871,CITES,0
210872,CITES,1
210872,CITES,1
210872,CITES,1
210872,CITES,0
210872,CITES,1
210872,CITES,1
212097,CITES,1
212107,CITES,1
213246,CITES,1
213246,CITES,0
213279,CITES,1
215912,CITES,0
216877,CITES,1
216877,CITES,1
216878,CITES,1
216878,CITES,1
216878,CITES,1
217115,CITES,1
217139,CITES,1
217984,CITES,1
218410,CITES,1
218410,CITES,1
218682,CITES,0
219218,CITES,1
219239,CITES,0
219239,CITES,1
219446,CITES,1
219446,CITES,1
219446,CITES,1
219446,CITES,1
219976,CITES,1
220420,CITES,1
221302,CITES,1
226698,CITES,1
226698,CITES,1
227178,CITES,1
227178,CITES,1
227178,CITES,1
227178,CITES,1
227178,CITES,0
227286,CITES,1
228990,CITES,1
230300,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,0
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230879,CITES,1
230884,CITES,1
230884,CITES,1
230884,CITES,1
230884,CITES,1
231198,CITES,1
231198,CITES,1
231198,CITES,1
231249,CITES,1
231249,CITES,1
232605,CITES,0
232606,CITES,1
232606,CITES,1
232606,CITES,0
232860,CITES,1
233106,CITES,0
233106,CITES,1
235678,CITES,1
235678,CITES,1
235678,CITES,1
235679,CITES,1
235679,CITES,1
235679,CITES,1
235679,CITES,0
235679,CITES,1
235683,CITES,1
235683,CITES,1
235683,CITES,1
235683,CITES,1
235683,CITES,0
237489,CITES,1
237489,CITES,0
237521,CITES,0
238099,CITES,1
238401,CITES,1
239800,CITES,0
239810,CITES,1
240321,CITES,1
240321,CITES,1
240321,CITES,1
240321,CITES,1
240321,CITES,1
240321,CITES,1
240321,CITES,1
240321,CITES,1
240321,CITES,1
240321,CITES,0
240791,CITES,1
240791,CITES,0
240791,CITES,1
240791,CITES,1
241133,CITES,1
241821,CITES,1
241821,CITES,1
242637,CITES,1
243483,CITES,1
245288,CITES,1
246618,CITES,1
246618,CITES,1
248395,CITES,1
248395,CITES,0
248425,CITES,1
248425,CITES,1
248425,CITES,1
248425,CITES,1
248431,CITES,1
248823,CITES,1
249421,CITES,1
249421,CITES,1
249858,CITES,1
250566,CITES,1
251756,CITES,1
251756,CITES,1
252715,CITES,1
253762,CITES,0
